,pIC50
3560,5.749579997691106
3561,5.749579997691106
3562,5.749579997691106
3563,5.749579997691106
3564,5.749579997691106
3565,5.749579997691106
3566,6.46344155742847
3567,5.749579997691106
3568,5.749579997691106
3569,5.235823867609669
3570,4.651305809734459
3571,5.473660722610156
3572,5.119186407719209
3573,5.47755576649368
3574,5.368556230986828
3575,4.5300307905000405
3576,5.29413628771608
3577,4.838033383635925
3578,4.950781977329818
3579,4.8035474582966105
3580,5.7544873321858505
3581,5.787812395596042
3582,4.0
3583,4.051000545973047
3584,4.22767829327708
3585,4.0
3586,4.0
3587,4.224171185535387
3588,4.0
3589,4.0
3590,4.0
3591,4.0
3592,4.0
3593,4.0
3594,4.0
3595,4.0
3596,4.0
3597,4.0
3598,4.0
3599,4.0
3600,5.188424994129407
3601,5.1938200260161125
3602,5.045757490560675
3603,6.310691140876379
3604,4.823908740944319
3605,4.91721462968355
3606,4.679853713888946
3607,5.011887159731648
3608,6.886056647693163
3609,5.853871964321762
3610,5.434152181326482
3611,5.057991946977687
3612,5.095825631715837
3613,4.0
3614,4.8887374863409345
3615,6.4089353929735005
3616,6.3979400086720375
3617,4.292600168866751
3618,4.908684840302777
3619,4.0
3620,4.0
3621,5.987162775294828
3622,5.671620396561262
3623,4.630413109263656
3624,4.0
3625,4.9714287473074625
3626,4.0
3627,5.136677139879544
3628,5.0101054362812265
3629,7.886056647693163
3630,7.267606240177032
3631,6.508638306165727
3632,5.2716462179787715
3633,7.508638306165727
3634,5.413412695328245
3635,5.356547323513812
3636,5.0254883072626715
3637,3.685479720938315
3638,4.002569926202529
3639,4.389552778557879
3640,4.101219986710174
3641,3.916819995870023
3642,4.1056285461437625
3643,3.9388869460820213
3644,4.12953756841108
3645,3.9240517753559647
3646,4.041388342235121
3647,4.552841968657781
3648,4.008773924307505
3649,4.7447274948966935
3650,4.1938200260161125
3651,4.214670164989233
3652,4.455931955649724
3653,4.337242168318426
3654,4.508638306165727
3655,4.769551078621726
3656,3.958607314841775
3657,4.337242168318426
3658,6.327902142064283
3659,6.275724130399211
3660,5.721246399047171
3661,5.987162775294828
3662,5.954677021213342
3663,5.443697499232712
3664,4.657577319177793
3665,5.443697499232712
3666,3.8827287043442356
3667,6.568636235841013
3668,7.0
3669,6.886056647693163
3670,6.958607314841775
3671,6.721246399047171
3672,6.337242168318426
3673,5.259637310505756
3674,6.721246399047171
3675,6.920818753952375
3676,7.154901959985743
3677,6.958607314841775
3678,5.958607314841775
3679,3.9706162223147903
3680,4.698970004336019
3681,4.698970004336019
3682,5.539102157243452
3683,4.555955204081924
3684,4.987162775294828
3685,4.8124792791635365
3686,5.020451625295905
3687,6.221848749616356
3688,6.853871964321762
3689,6.739928612014925
3690,6.061480274823508
3692,6.787812395596042
3693,6.987162775294828
3694,6.636388020107856
3695,7.013228265733755
3707,6.9775716288145135
3708,6.915066425063284
3709,6.80465394165158
3710,7.008773924307505
3711,7.8201610719768135
3712,7.709520186669327
3713,8.327902142064282
3714,7.769551078621726
3715,8.301029995663981
3716,6.920818753952375
3717,6.568636235841013
3718,6.267606240177032
3719,7.522878745280337
3720,7.698970004336019
3721,7.3979400086720375
3722,6.853871964321762
3723,6.096910013008056
3724,3.853871964321762
3725,4.301029995663981
3726,6.0
3727,3.94692155651658
3728,5.467245621007502
3729,5.288192770958809
3730,6.346787486224656
3731,4.9779842601822795
3732,4.855737226238009
3733,4.823908740944319
3734,5.841637507904751
3735,5.3655227298392685
3736,4.961379838050298
3737,4.823908740944319
3738,4.964570261815451
3739,5.30715308072277
3740,5.628932137728263
3741,5.211831628858833
3742,5.115204636051019
3743,5.354577730650908
3744,5.607303046740334
3745,5.209011524911184
3746,5.284832642151542
3747,5.325138859262188
3748,5.0254883072626715
3749,5.580044251510242
3750,5.11975822410452
3751,5.107905397309519
3752,5.075720713938118
3753,5.125518182300533
3754,5.211831628858833
3755,5.272458742971444
3756,5.162411561764489
3757,5.29073003902417
3758,5.3872161432802645
3759,5.401209493236885
3760,5.058488567365597
3761,5.0
3762,5.0
3763,4.6020599913279625
3764,5.0655015487564325
3765,5.0
3766,5.200659450546418
3767,5.0
3768,5.0
3769,5.086186147616283
3770,5.173925197299173
3771,4.6020599913279625
3772,4.040958607678906
3773,5.013228265733755
3774,5.136677139879544
3775,5.0
3776,5.376750709602099
3777,5.0
3778,5.0
3779,5.0
3780,5.0
3781,5.0
3782,5.0
3783,5.0
3784,5.5376020021010435
3785,5.1487416512809245
3786,4.801342913045577
3787,6.2549252084179425
3788,7.187086643357144
3789,4.642065152999546
3790,6.025949097207123
3791,6.096367483915762
3792,4.6020599913279625
3793,4.6020599913279625
3794,4.6020599913279625
3795,5.97469413473523
3796,4.6020599913279625
3797,4.6020599913279625
3798,4.886056647693163
3799,5.3819519032879075
3801,6.455931955649724
3808,5.411168274405792
3818,5.236572006437063
3828,6.055517327849832
3829,6.060480747381382
3830,6.481486060122113
3831,5.94692155651658
3832,5.87942606879415
3833,6.031517051446065
3834,5.037157318798758
3835,5.614393726401688
3836,5.61261017366127
3837,5.52432881167557
3838,5.735182176990463
3839,4.383314479104488
3840,4.735654492949908
3841,4.158202701125645
3842,4.72792621249999
3843,4.889747082646597
3844,4.823619307756729
3845,3.8239087409443187
3846,4.522878745280337
3847,4.055517327849831
3848,5.657577319177793
3849,5.301029995663981
3850,4.096910013008056
3851,4.468521082957745
3852,5.045757490560675
3853,4.145693958198919
3854,4.0
3855,5.040958607678906
3856,4.0
3857,4.162411561764489
3858,4.767003889607846
3859,4.0
3860,5.436518914605589
3861,5.634512015109101
3862,4.031517051446065
3863,4.346787486224656
3864,4.376750709602099
3865,4.267606240177032
3866,3.421360790031928
3867,4.211831628858833
3868,4.292429823902063
3869,4.236572006437063
3870,3.5601937886066697
3871,3.4190750243243806
3872,3.493494967595128
3873,3.4100503986742923
3874,3.3914739664228057
3875,3.3205721033878812
3876,3.404503778174426
3877,3.4400933749638876
3878,3.4558078892349675
3879,3.348721986001856
3880,3.445874418486987
3881,3.3880643749598773
3882,3.4682656907234497
3883,5.721246399047171
3884,8.667561540084394
3885,8.297569463554474
3886,7.934047019686131
3887,6.585026652029182
3888,7.113509274827518
3889,6.585026652029182
3890,5.853871964321762
3891,6.787812395596042
3892,3.5128616245228135
3893,6.823908740944319
3894,3.886056647693163
3895,8.97061622231479
3896,8.818156412055227
3897,8.497572880015568
3898,8.360513510731414
3899,8.443697499232712
3900,5.533132379645891
3901,8.621602099051863
3902,8.118615343229427
3903,7.7594507517174005
3904,7.739928612014925
3905,5.0
3906,9.130768280269024
3907,6.638272163982407
3908,6.008773924307505
3909,2.596879478824182
3910,2.9706162223147903
3911,2.9746941347352296
3912,2.7471469690201067
3913,2.844663962534938
3914,3.0315170514460648
3915,2.769551078621726
3916,2.7772835288524167
3917,2.6777807052660805
3918,5.30189945437661
3919,5.146910470148135
3920,5.460923901207224
3921,5.414539270491499
3922,5.346787486224656
3923,5.657577319177793
3924,5.669586226650809
3925,5.525783735923745
3926,5.018181392829336
3927,4.450016388840311
3928,4.40197592766581
3929,4.7870138152633315
3930,5.252588192113577
3931,5.0301183562535
3932,4.0
3933,5.376750709602099
3934,5.721246399047171
3935,5.214670164989233
3936,5.3872161432802645
3937,5.6020599913279625
3938,5.42021640338319
3939,5.585026652029182
3940,5.292429823902063
3941,5.251811972993799
3942,5.6777807052660805
3943,5.327902142064283
3944,5.267606240177032
3945,5.42021640338319
3946,5.167491087293763
3947,4.905528871358356
3948,4.384892012556806
3949,6.036212172654444
3950,7.376750709602099
3951,4.560036064079095
3952,4.256960845195067
3953,4.115544503929512
3954,4.0
3955,4.0
3956,4.113904267562252
3957,4.3439976793170425
3958,5.8124792791635365
3959,6.055517327849832
3960,7.2441251443275085
3961,4.0
3962,4.0
3963,4.0
3964,4.0
3965,4.100672050122346
3966,4.4040630937308265
3967,4.0
3968,4.0
3969,5.021363051615525
3970,5.555955204081924
3971,4.0
3972,4.0
3973,4.17763574755845
3974,4.0
3975,4.0
3976,4.0
3977,7.735890843694191
3978,2.8664610916297826
3979,2.5900668766687054
3980,3.0315170514460648
3981,3.0604807473813813
3982,6.716698771296451
3983,7.139661993429006
3984,7.756961951313706
3985,6.3655227298392685
3987,4.200659450546418
3988,4.275724130399211
3989,4.167491087293763
3990,6.795880017344075
3991,4.917999940709231
3992,6.08600081756968
3993,5.814999280004179
3994,6.647991234434225
3995,5.905001609358827
3996,5.966001586809831
3997,4.247999980636995
3998,5.379000381094069
3999,6.272003541705944
4000,6.174002988352055
4001,6.664000822391869
4002,6.696998446344158
4003,6.844998163768747
4004,7.4698003017969175
4005,6.982966660701219
4006,6.632644078973981
4007,7.580044251510242
4008,7.025949097207123
4009,5.536107011014093
4010,6.557520230935552
4011,7.8124792791635365
4012,5.087777943467584
4013,4.804100347590766
4014,6.236572006437063
4015,6.400116927926312
4016,8.638272163982407
4017,6.0
4018,7.714442690992226
4020,8.686132779630846
4021,7.847711655616943
4022,7.847711655616943
4023,11.221848749616356
4024,5.619788758288394
4025,5.6020599913279625
4026,5.200659450546418
4027,4.920818753952375
4028,4.843148098929989
4029,4.454445492765935
4030,4.330125497510197
4031,4.18495382393537
4032,4.122916743349349
4033,7.259637310505756
4034,7.468521082957745
4035,7.036212172654444
4036,3.3010299956639813
4037,5.329754146925876
4038,4.980053318321158
4039,5.048176964684088
4040,4.883724412419456
4041,4.846490010699163
4042,5.117475462045119
4043,4.64762450499948
4044,4.6343248595440825
4045,4.466736483221285
4046,4.297224922098956
4047,4.190103753397561
4048,4.608535588160897
4049,5.228412519118745
4050,4.530472520812986
4051,4.356054087251933
4052,3.596948147411866
4053,3.81864240797155
4054,4.658763376761308
4055,4.114243118930733
4056,3.7889061689410366
4057,7.675717544702307
4058,7.73754891026957
4059,8.173925197299173
4060,4.453457336521869
4061,4.671620396561262
4062,5.086186147616283
4063,4.562249437179612
4064,4.847711655616943
4065,5.080921907623926
4066,5.958607314841775
4067,4.7447274948966935
4068,6.096910013008056
4069,4.732828271596986
4070,5.3872161432802645
4071,4.679853713888946
4072,5.070581074285707
4073,4.943095148663527
4074,6.045757490560675
4075,4.533132379645891
4076,4.698970004336019
4077,4.735182176990463
4078,5.173925197299173
4079,5.060480747381382
4080,5.1938200260161125
4081,4.863279432843593
4082,5.036212172654444
4083,5.769551078621726
4084,6.0
4085,5.207608310501746
4086,6.045757490560675
4087,5.309803919971486
4088,5.366531544420414
4089,5.568636235841013
4090,5.6777807052660805
4091,5.136677139879544
4092,5.886056647693163
4093,4.429457060118103
4094,5.0915149811213505
4095,5.221848749616356
4096,5.552841968657781
4097,4.3979400086720375
4098,4.401209493236885
4099,4.480172006224281
4100,4.723538195826756
4101,4.82102305270683
4102,5.552841968657781
4103,5.102372908709558
4104,4.962573502059376
4105,6.54500278269054
4108,6.270511230820439
4111,6.521289244487241
4112,6.370590400897281
4113,6.408712734941501
4114,6.020360587777093
4119,4.916855856856948
4120,7.221848749616356
4121,6.958607314841775
4122,5.663540266151471
4123,6.00436480540245
4124,6.488116639021126
4125,7.033389013318065
4126,6.815308569182402
4127,7.037157318798758
4128,7.00788851221305
4129,6.798602875679548
4130,6.51427857351842
4131,6.826813731587726
4132,6.728158393463501
4133,7.199282921717615
4134,6.279014255846261
4135,6.692503962086787
4136,6.935542010773082
4137,7.016373712875465
4138,6.815308569182402
4139,5.596879478824182
4140,5.211124884224583
4141,7.844663962534938
4142,7.270025714300444
4143,8.714442690992227
4144,8.267606240177031
4145,7.607303046740334
4146,6.987162775294828
4147,9.142667503568731
4148,8.034328028779893
4149,6.186419011431808
4150,6.458420756053419
4151,5.863279432843593
4152,6.092051478387727
4153,8.493494967595128
4154,8.048662481204083
4155,7.017276612331455
4156,7.42021640338319
4157,4.337242168318426
4158,4.657577319177793
4159,4.221848749616356
4160,7.488116639021126
4161,7.761953896871204
4164,7.665546248849069
4165,8.161150909262744
4171,6.442492798094342
4172,5.737311655698304
4173,6.001304841688344
4174,6.0655015487564325
4176,6.279840696594043
4177,5.70071066591232
4178,6.204119982655925
4179,6.1911141326401875
4181,6.270025714300444
4182,5.924818145381308
4183,5.885055584287415
4184,5.981299501333757
4188,7.0
4189,7.0
4190,7.0
4191,7.0
4192,7.0
4193,7.0
4194,7.0
4195,7.0
4196,7.0
4197,7.0
4198,7.0
4199,7.0
4200,4.866461091629782
4201,5.017728766960431
4202,5.337242168318426
4203,5.309803919971486
4204,4.8124792791635365
4205,5.075720713938118
4206,5.552841968657781
4207,6.2839966563652006
4208,6.3436142809413125
4209,6.644931793651149
4210,6.842543231865775
4211,7.628932137728263
4212,6.666955970176513
4213,6.2716462179787715
4214,6.546987608878545
4215,7.795880017344075
4216,6.394694953858891
4217,6.028260409112222
4218,6.238824186844268
4219,7.161150909262744
4220,7.2441251443275085
4221,6.928117992693875
4222,6.653647025549361
4223,6.493494967595128
4224,8.070581074285707
4225,7.346787486224656
4226,6.91721462968355
4227,7.619788758288394
4228,5.987162775294828
4229,5.565431095965801
4230,6.568636235841013
4232,6.694648630553377
4233,5.676747899828313
4234,6.518557371497695
4235,6.304518323509803
4237,6.774690718274137
4238,6.026410376572743
4239,6.482804102050026
4240,6.2636034977233574
4242,6.5718652059712115
4243,5.499351936628088
4244,6.359518563029578
4247,6.58838029403677
4248,5.796967112985289
4249,6.419075024324381
4250,6.2380721615794705
4252,6.795880017344075
4253,5.697236291527018
4254,6.186419011431808
4255,6.163675884293248
4256,7.792904459580782
4257,7.613144470815276
4258,6.698970004336019
4259,6.022276394711152
4260,5.866461091629782
4261,6.301029995663981
4262,7.096910013008056
4263,6.366531544420414
4264,6.045757490560675
4265,6.6020599913279625
4266,5.698970004336019
4267,7.7447274948966935
4268,5.321481620959886
4269,6.47755576649368
4270,6.8696662315049934
4271,5.3872161432802645
4272,5.47755576649368
4273,7.958607314841775
4274,6.2949920406666635
4275,6.422508200162775
4276,6.149966742310231
4277,6.050609993355087
4278,5.570247719997592
4279,4.876148359032914
4280,5.616184634019569
4281,6.728158393463501
4282,7.7447274948966935
4283,6.795880017344075
4284,6.586700235918748
4285,6.66354026615147
4286,6.490797477668897
4287,6.304518323509803
4288,6.346787486224656
4289,6.18111458540599
4290,6.058488567365597
4291,6.30715308072277
4292,6.1095789811990855
4293,5.916139199133427
4294,5.984221243610959
4295,6.575118363368933
4296,5.008773924307505
4297,4.578396073130169
4298,4.5951662833800615
4299,4.429457060118103
4300,6.721246399047171
4301,6.161150909262744
4302,6.0
4303,6.102372908709558
4304,6.522878745280337
4305,6.468521082957745
4306,6.356547323513812
4307,6.022276394711152
4308,6.301029995663981
4309,6.040958607678906
4310,6.346787486224656
4311,6.0
4312,5.221848749616356
4314,5.070581074285707
4315,5.4089353929735005
4316,6.920818753952375
4317,6.481486060122113
4319,5.823908740944319
4322,4.522878745280337
4323,4.97183558057553
4324,5.000869458712629
4325,6.040958607678906
4326,5.772113295386326
4327,4.522878745280337
4328,4.522878745280337
4329,4.522878745280337
4330,4.522878745280337
4331,4.522878745280337
4332,4.522878745280337
4333,4.522878745280337
4334,6.657577319177793
4335,7.0
4336,10.571055709964426
4337,10.571055709964426
4338,10.571055709964426
4339,10.571055709964426
4340,10.571055709964426
4341,10.571055709964426
4342,10.571055709964426
4343,10.571055709964426
4344,10.571055709964426
4345,10.571055709964426
4346,2.6270879970298933
4347,3.0043648054024503
4348,3.0132282657337552
4349,2.779891911959945
4350,2.643974142806877
4351,2.6038006529042637
4352,5.106238237942057
4353,4.207608310501746
4354,2.485452247339714
4355,3.2924298239020637
4357,3.42021640338319
4358,2.6655462488490693
4359,3.0555173278498313
4360,2.2684112348132612
4361,3.0555173278498313
4362,2.5543957967264026
4363,3.1487416512809245
4364,2.494850021680094
4365,3.408935392973501
4366,3.2596373105057563
4367,1.8204482088348122
4368,2.285670240254767
4369,2.337242168318426
4370,2.6478174818886373
4371,2.3027706572402824
4372,2.2335871528876003
4373,2.6675615400843946
4374,2.6055483191737836
4375,2.1687703061329366
4376,2.2533658010624213
4377,2.2418453780326097
4378,2.18575240426808
4379,2.530177984021837
4380,8.71669877129645
4381,8.460923901207224
4382,8.189767482004916
4383,7.995678626217358
4384,8.829738284605043
4385,8.436518914605589
4386,3.5991685508837747
4387,3.3010299956639813
4388,3.907384609058445
4389,3.792257947393055
4390,3.3010299956639813
4391,3.3010299956639813
4392,3.5082042286864086
4393,3.3010299956639813
4394,3.583975595973466
4395,3.3010299956639813
4396,3.7269755661815354
4397,5.1732774798310075
4398,3.3845128816013417
4399,3.8753979721066614
4400,5.021363051615525
4401,3.8593976919796678
4402,3.4116610527660463
4403,3.3010299956639813
4404,3.3010299956639813
4405,3.444035415258578
4406,3.3010299956639813
4407,6.847711655616943
4408,7.721246399047171
4409,6.530177984021837
4410,6.447331783887806
4411,7.1938200260161125
4412,7.1249387366083
4413,7.113509274827518
4414,6.903089986991944
4415,5.3979400086720375
4416,6.886056647693163
4417,8.154901959985743
4418,7.229147988357855
4419,9.853871964321762
4420,7.540607512240769
4421,6.826813731587726
4422,6.958607314841775
4423,6.095825631715837
4424,8.21824462534753
4425,6.228412519118745
4426,8.2839966563652
4427,8.423658649794207
4428,8.145693958198919
4429,8.1890957193313
4430,7.110698297493689
4431,7.835647144215563
4432,6.54515513999149
4433,5.638272163982407
4434,4.772113295386326
4435,5.0
4436,6.2380721615794705
4437,5.009661145212399
4438,6.681936665037238
4439,5.0
4440,5.6020599913279625
4441,5.276544327964814
4442,4.616184634019569
4443,4.515700160653214
4444,4.543633966870957
4445,5.376750709602099
4446,5.494850021680094
4447,5.4089353929735005
4448,5.468521082957745
4449,5.568636235841013
4450,5.2441251443275085
4451,4.640164517660112
4452,5.481486060122113
4453,5.42021640338319
4454,5.292429823902063
4455,5.886056647693163
4456,6.585026652029182
4457,6.958607314841775
4458,6.6777807052660805
4459,6.275724130399211
4460,6.356547323513812
4461,6.236572006437063
4462,8.167491087293763
4463,4.0
4464,4.0
4465,4.0
4466,4.0
4467,5.455931955649724
4468,5.6020599913279625
4469,5.360513510731414
4470,5.8124792791635365
4471,5.142064735280571
4472,4.876475019057268
4473,5.179798540514359
4474,5.172630726946175
4475,5.458420756053419
4476,6.585026652029182
4477,6.6777807052660805
4478,7.096910013008056
4479,6.823908740944319
4480,6.920818753952375
4481,7.0
4482,7.096910013008056
4483,7.096910013008056
4484,3.7295540919820374
4485,8.154901959985743
4486,6.748653840411419
4487,8.42021640338319
4488,8.113509274827518
4489,7.434034182553333
4490,8.844663962534938
4491,6.423037028514311
4492,8.336299074610352
4493,5.959924036727676
4494,6.569151260487084
4495,7.399244850360382
4496,8.928117992693874
4497,8.09151498112135
4498,7.697885623043799
4499,5.484046719441121
4500,7.471468939364589
4501,6.729460905739452
4502,7.59176003468815
4503,5.982966660701219
4504,5.214670164989233
4505,4.0
4506,5.050609993355087
4509,4.7447274948966935
4510,5.292429823902063
4511,4.657577319177793
4512,5.161150909262744
4519,4.1487416512809245
4520,3.958607314841775
4534,4.0
4538,4.0
4544,4.0
4545,6.490797477668897
4546,6.0030507515046185
4547,7.354577730650908
4548,6.380906669373257
4549,7.327902142064283
4550,7.199970640755866
4551,7.815308569182402
4552,7.966576244513051
4553,9.065501548756432
4554,8.59176003468815
4555,5.684029654543083
4556,5.125228362815702
4557,6.585026652029182
4558,5.984640244590786
4559,6.653647025549361
4560,6.931814138253839
4561,6.698970004336019
4562,6.701146923590294
4563,9.09151498112135
4564,7.114073660198569
4565,7.313363730737707
4566,7.490797477668897
4567,7.61261017366127
4568,5.773400094792643
4569,6.511449283499556
4570,6.372634143407267
4571,6.2636034977233574
4572,5.247951552180561
4573,5.017728766960431
4574,5.1487416512809245
4585,4.826813731587726
4586,6.221848749616356
4587,5.149966742310231
4588,5.18111458540599
4589,5.112945621949043
4590,5.2247537402597635
4591,5.195860567664649
4592,5.1732774798310075
4593,5.223298816011589
4594,5.204815410317576
4595,5.450996737974212
4596,5.97061622231479
4597,6.376750709602099
4598,5.482804102050026
4599,5.4723700991286615
4600,5.8124792791635365
4601,5.939302159646388
4602,5.489454989793388
4603,5.430626090384954
4604,5.856985199745905
4605,6.026872146400302
4606,5.413412695328245
4607,5.402304814074488
4608,5.903089986991944
4609,5.991399828238082
4610,5.314258261397736
4611,6.214670164989233
4612,5.690369832574101
4613,5.772113295386326
4614,5.739928612014925
4615,5.863279432843593
4616,7.173925197299173
4617,5.207608310501746
4618,5.229147988357856
4619,5.236572006437063
4620,5.200659450546418
4621,5.187086643357144
4622,5.221848749616356
4623,5.200659450546418
4624,5.292429823902063
4625,5.207608310501746
4626,5.337242168318426
4627,5.173925197299173
4628,5.1938200260161125
4629,5.267606240177032
4630,5.251811972993799
4631,5.1938200260161125
4632,5.337242168318426
4633,5.229147988357856
4634,5.102372908709558
4635,5.1249387366083
4636,5.00436480540245
4637,5.130768280269024
4638,5.236572006437063
4639,5.207608310501746
4640,5.200659450546418
4641,5.1487416512809245
4642,5.130768280269024
4643,5.096910013008056
4644,6.522878745280337
4645,4.092588639225414
4646,3.9566377219788706
4647,5.79317412396815
4648,6.069560405233299
4649,3.5539290642989947
4650,3.596879478824182
4651,4.8696662315049934
4652,3.4663550212012373
4653,3.935916564036404
4654,3.4663550212012373
4655,3.646276062411051
4656,3.6154673845057514
4657,3.8434508486682186
4658,3.714892970433188
4659,3.983802646487561
4660,3.8434508486682186
4661,3.359518563029578
4662,3.9590023075765095
4663,3.6154673845057514
4664,3.627824713884936
4665,3.485452247339714
4666,7.701146923590294
4667,7.785686102575601
4668,7.6495581434649385
4669,7.9186526921958675
4670,7.770318157682325
4671,7.800793520838342
4672,6.879327376717392
4673,8.145086977692145
4674,6.985899678480379
4675,7.510744831630739
4676,7.554863031286696
4677,7.432150549426893
4678,5.00436480540245
4679,4.809668301829708
4680,8.045757490560675
4681,5.8124792791635365
4682,5.8124792791635365
4683,5.823908740944319
4684,6.196542884351586
4685,5.665546248849069
4686,7.236572006437063
4687,6.465973893943865
4688,5.82131076022441
4689,7.366531544420414
4690,6.1220530483708115
4691,6.069050968832477
4692,4.462180904926726
4693,4.915245036820646
4694,4.598685637308212
4695,4.953309778629943
4696,4.513286224017515
4697,4.897566294318664
4698,5.7121982700697735
4699,5.735182176990463
4700,5.882728704344236
4701,5.1911141326401875
4702,5.231361898752385
4703,6.031517051446065
4704,6.137272471682025
4705,5.779891911959945
4706,6.493494967595128
4707,5.657577319177793
4708,5.838631997765025
4709,5.5718652059712115
4710,6.386158178123931
4711,6.4698003017969175
4712,6.279014255846261
4713,6.161150909262744
4714,6.6307841425898575
4715,5.481486060122113
4716,6.441291429466834
4717,6.4723700991286615
4718,5.274088367704952
4719,5.42021640338319
4720,5.8124792791635365
4721,5.443697499232712
4722,5.334419008982047
4723,4.8696662315049934
4724,5.306273051076353
4725,5.033389013318065
4726,5.105130343254747
4727,4.912928794093465
4728,5.448550002027125
4729,5.129596094720973
4730,5.079876673709276
4731,6.5638373529592435
4732,7.094204119632131
4733,7.046240308266771
4734,6.4089353929735005
4735,6.903089986991944
4736,6.505845405981557
4737,6.337242168318426
4738,5.886056647693163
4739,5.6777807052660805
4740,3.958607314841775
4741,3.585026652029182
4742,3.853871964321762
4743,3.5528419686577806
4744,3.3010299956639813
4745,3.8239087409443187
4746,3.886056647693163
4747,6.747146969020107
4748,6.045757490560675
4749,7.42712839779952
4750,7.665546248849069
4751,6.962573502059376
4752,7.055024091587952
4753,7.94692155651658
4754,7.73754891026957
4755,8.159893905543242
4756,6.5934598195660445
4757,6.035269078946371
4758,6.669586226650809
4759,5.981299501333757
4760,4.319664486585436
4761,5.9299621333922445
4762,3.802719441874381
4763,6.153662887870195
4764,5.42021640338319
4765,3.113509274827518
4766,2.8068754016455384
4767,2.7772835288524167
4768,2.728158393463501
4769,5.45717457304082
4770,5.239577516576788
4771,5.330683119433888
4772,5.2225731776106885
4773,5.400116927926312
4774,5.0589857562944305
4775,6.00436480540245
4776,5.950781977329818
4777,6.200659450546418
4778,6.309803919971486
4779,5.013228265733755
4780,5.3872161432802645
4781,5.823908740944319
4782,4.192464971931146
4783,5.481486060122113
4784,7.5376020021010435
4785,6.455931955649724
4786,3.6989700043360187
4787,3.0
4788,4.366531544420414
4789,3.6989700043360187
4790,3.3010299956639813
4791,3.0
4792,5.292429823902063
4793,3.6989700043360187
4794,4.508638306165727
4795,7.522878745280337
4797,5.1944991418416
4803,6.008773924307505
4804,5.8996294548824375
4808,6.060480747381382
4814,5.094204119632131
4832,6.614393726401688
4833,7.055517327849832
4834,6.896196279044043
4835,7.494850021680094
4836,7.267606240177032
4837,7.3872161432802645
4838,7.013228265733755
4839,6.943095148663527
4840,5.543633966870957
4841,5.3124710387853655
4842,5.673664139071248
4843,5.265200170411153
4844,5.507239610973162
4845,6.185752404268079
4846,5.718966632752273
4847,6.8326826652518236
4848,6.94692155651658
4849,7.136677139879544
4850,6.089375595110798
4851,6.709965388637482
4852,6.054039296422431
4853,5.703334809738469
4854,5.2380721615794705
4855,5.074172425375258
4856,4.525783735923745
4857,4.679853713888946
4858,5.492144128304169
4859,5.714442690992226
4860,5.497572880015567
4861,5.798602875679548
4862,6.080921907623926
4863,5.7447274948966935
4864,5.6439741428068775
4865,6.008773924307505
4866,5.962573502059376
4867,5.8696662315049934
4868,5.8297382846050425
4869,5.995678626217358
4870,6.136677139879544
4871,7.360513510731414
4872,8.013228265733755
4873,7.739928612014925
4874,7.889410289700751
4875,8.207608310501746
4876,8.886056647693163
4877,4.899629454882437
4878,5.0
4879,7.481486060122112
4880,8.356547323513812
4881,8.443697499232712
4882,8.619788758288394
4883,5.533132379645891
4884,8.119186407719209
4885,7.7594507517174005
4886,7.739928612014925
4887,7.866461091629782
4888,6.730487055782084
4889,6.651695136951839
4890,6.692503962086787
4891,6.570247719997592
4892,7.017728766960431
4893,6.114638779968488
4894,6.253365801062421
4895,5.948847477552619
4896,5.976747540366288
4897,6.113509274827518
4898,6.049148541111453
4899,5.861066059743076
4900,6.120904120499927
4901,6.036684488613889
4902,6.012780770091995
4903,6.137272471682025
4904,6.297569463554475
4905,6.47755576649368
4906,6.135488918941608
4907,5.955852379121277
4908,6.346787486224656
4909,6.267606240177032
4910,6.0746879085003505
4911,6.749579997691106
4912,6.866461091629782
4913,7.346787486224656
4914,5.2247537402597635
4915,5.518557371497695
4916,5.160019442321658
4917,5.7361273231347765
4918,5.749579997691106
4919,5.746661994673894
4920,5.714892970433188
4921,5.730487055782084
4922,3.3010299956639813
4923,4.634512015109101
4924,4.4703130462270835
4925,3.997833938243492
4926,4.4812229310732254
4927,5.075720713938118
4928,5.048176964684088
4929,5.0030507515046185
4930,4.3865810549654265
4931,4.624885315307775
4932,4.380593589113222
4933,4.721703791908726
4934,5.73754891026957
4935,5.866461091629782
4936,4.82623117686335
4937,5.7121982700697735
4938,5.573488738635425
4939,5.806875401645538
4940,5.497572880015567
4941,4.7121982700697735
4942,4.839231438138872
4943,5.146301788223826
4944,5.318758762624412
4945,6.1487416512809245
4946,5.3851027839668655
4947,4.9542859410591324
4948,5.576754126063192
4949,4.341511618690983
4950,4.454321850207974
4951,4.4301581005962385
4952,4.613501034449347
4953,5.20690839982342
4954,5.954677021213342
4955,5.536107011014093
4956,4.869023308394383
4957,5.296708621881338
4958,4.155460697870992
4961,5.54515513999149
4962,5.82102305270683
4963,6.1249387366083
4967,5.657577319177793
4969,5.761953896871205
4970,6.958607314841775
4973,4.614393726401688
4974,6.154901959985743
4975,5.87942606879415
4976,7.430626090384954
4977,5.221848749616356
4978,4.853871964321762
4979,4.493494967595128
4981,4.580044251510242
4985,5.174573882232177
4987,6.292429823902063
4991,5.0655015487564325
4992,5.080921907623926
4993,5.060480747381382
4994,5.102372908709558
4995,5.070581074285707
4996,5.1249387366083
4997,5.251811972993799
